RegionID,SizeRank,RegionName,RegionType,StateName,State,City,CountyName,06-30-25
84468,8475,60415,zip,IL,IL,Chicago Ridge,Cook County,220678.7922
58598,8476,2053,zip,MA,MA,Medway,Norfolk County,730684.6812
93377,8477,80424,zip,CO,CO,Breckenridge,Summit County,1190954.482
92503,8477,78559,zip,TX,TX,La Feria,Cameron County,180440.2325
66525,8479,20636,zip,MD,MD,Hollywood,Saint Marys County,509056.0773
89011,8480,71302,zip,LA,LA,Alexandria,Rapides Parish,76045.39721
60606,8481,7102,zip,NJ,NJ,Newark,Essex County,418647.9659
84803,8482,61071,zip,IL,IL,Rock Falls,Whiteside County,116791.1587
72150,8482,32696,zip,FL,FL,Williston,Levy County,292101.3014
60556,8484,7043,zip,NJ,NJ,Montclair,Essex County,1344234.285
399643,8485,80924,zip,CO,CO,Colorado Springs,El Paso County,676214.6893
65517,8485,18509,zip,PA,PA,Scranton,Lackawanna County,214349.9501
85784,8488,62918,zip,IL,IL,Carterville,Williamson County,195611.8002
73013,8489,34134,zip,FL,FL,Bonita Springs,Lee County,670720.3867
92519,8490,78576,zip,TX,TX,Penitas,Hidalgo County,163399.7528
96775,8491,92274,zip,CA,CA,Thermal,Riverside County,293557.7531
60525,8492,7009,zip,NJ,NJ,Cedar Grove,Essex County,751030.2649
65774,8493,19106,zip,PA,PA,Philadelphia,Philadelphia County,407075.479
66111,8493,19962,zip,DE,DE,Magnolia,Kent County,420676.3365
73755,8495,36111,zip,AL,AL,Montgomery,Montgomery County,153057.6023
84586,8496,60558,zip,IL,IL,Western Springs,Cook County,817227.7919
76270,8496,42211,zip,KY,KY,Cadiz,Trigg County,139204.5639
91063,8498,75757,zip,TX,TX,Bullard,Cherokee County,377928.4307
84571,8499,60542,zip,IL,IL,North Aurora,Kane County,387488.5873
87800,8500,68007,zip,NE,NE,Bennington,Douglas County,418101.8889
73110,8501,34452,zip,FL,FL,Inverness,Citrus County,234459.3849
92250,8502,78076,zip,TX,TX,Zapata,Zapata County,135263.0096
73976,8503,36617,zip,AL,AL,Mobile,Mobile County,57240.99889
80219,8503,50219,zip,IA,IA,Pella,Marion County,358429.1965
78566,8505,47371,zip,IN,IN,Portland,Jay County,166029.327
67823,8506,23836,zip,VA,VA,Chester,Chesterfield County,437025.232
66678,8506,20872,zip,MD,MD,Damascus,Montgomery County,564133.2522
77656,8508,45415,zip,OH,OH,Clayton,Montgomery County,226689.9563
86032,8509,63383,zip,MO,MO,Warrenton,Warren County,302135.6976
74366,8510,37404,zip,TN,TN,Chattanooga,Hamilton County,260454.1845
58746,8511,2364,zip,MA,MA,Kingston,Plymouth County,683429.9913
69890,8512,28364,zip,NC,NC,Maxton,Robeson County,103523.1061
67753,8513,23509,zip,VA,VA,Norfolk,Norfolk City,280109.3551
72534,8514,33315,zip,FL,FL,Fort Lauderdale,Broward County,550940.4485
73098,8515,34432,zip,FL,FL,Dunnellon,Marion County,304635.4261
96586,8516,92014,zip,CA,CA,San Diego,San Diego County,2744147.794
65558,8517,18643,zip,PA,PA,Exeter,Luzerne County,220660.5469
61890,8518,10604,zip,NY,NY,White Plains,Westchester County,919394.2466
69179,8519,27023,zip,NC,NC,Lewisville,Forsyth County,392990.5682
90311,8520,74128,zip,OK,OK,Tulsa,Tulsa County,154607.8542
65710,8520,19030,zip,PA,PA,Fairless Hills,Bucks County,424162.4337
89947,8522,73122,zip,OK,OK,Warr Acres,Oklahoma County,190541.4586
60306,8523,6424,zip,CT,CT,East Hampton,Middlesex County,415065.3423
66146,8523,20024,zip,DC,DC,Washington,District of Columbia,405733.9814
73705,8525,36037,zip,AL,AL,Greenville,Butler County,113297.3094
69769,8526,28206,zip,NC,NC,Charlotte,Mecklenburg County,326099.2575
84281,8527,60012,zip,IL,IL,Crystal Lake,McHenry County,477971.2865
67548,8528,23120,zip,VA,VA,Moseley,Chesterfield County,602263.0619
75564,8529,40210,zip,KY,KY,Louisville,Jefferson County,85425.16641
71259,8530,30650,zip,GA,GA,Madison,Morgan County,428553.7706
94931,8531,85355,zip,AZ,AZ,Waddell,Maricopa County,511030.5246
80528,8532,50677,zip,IA,IA,Waverly,Bremer County,277369.7445
68085,8533,24301,zip,VA,VA,Pulaski,Pulaski County,166586.2227
93803,8534,81505,zip,CO,CO,Grand Junction,Mesa County,500358.5817
79033,8535,48173,zip,MI,MI,Brownstown,Wayne County,271941.5537
68549,8536,25302,zip,WV,WV,Charleston,Kanawha County,104593.7977
70144,8537,28697,zip,NC,NC,Wilkesboro,Wilkes County,258915.2045
73564,8537,35650,zip,AL,AL,Moulton,Lawrence County,229119.8668
61034,8539,8260,zip,NJ,NJ,Wildwood,Cape May County,621982.3017
78248,8540,46761,zip,IN,IN,Lagrange,Lagrange County,286101.309
73282,8541,35043,zip,AL,AL,Chelsea,Shelby County,381094.218
81432,8542,53717,zip,WI,WI,Madison,Dane County,508004.5808
94889,8542,85307,zip,AZ,AZ,Glendale,Maricopa County,415829.7815
66665,8544,20851,zip,MD,MD,Rockville,Montgomery County,549538.0069
88047,8545,68522,zip,NE,NE,Lincoln,Lancaster County,276588.091
84981,8546,61443,zip,IL,IL,Kewanee,Henry County,75273.28556
65820,8547,19153,zip,PA,PA,Philadelphia,Philadelphia County,213711.7559
62915,8548,13041,zip,NY,NY,Clay,Onondaga County,299527.1892
61193,8548,8824,zip,NJ,NJ,Kendall Park,Middlesex County,736596.3587
70049,8550,28584,zip,NC,NC,,Carteret County,403347.8675
99408,8551,97741,zip,OR,OR,Madras,Jefferson County,376793.3202
65716,8551,19036,zip,PA,PA,Glenolden,Delaware County,245703.88
87514,8553,67219,zip,KS,KS,Park City,Sedgwick County,175298.4694
86864,8554,65605,zip,MO,MO,Aurora,Lawrence County,176981.3711
85892,8554,63051,zip,MO,MO,House Springs,Jefferson County,274764.8607
78399,8556,47006,zip,IN,IN,Batesville,Ripley County,317135.3733
75488,8556,40033,zip,KY,KY,Lebanon,Marion County,211754.6571
99946,8558,98660,zip,WA,WA,Vancouver,Clark County,471777.8913
84493,8559,60442,zip,IL,IL,Manhattan,Will County,388218.9923
75046,8560,38866,zip,MS,MS,Saltillo,Lee County,235462.4756
92715,8561,78861,zip,TX,TX,Hondo,Medina County,271476.3706
66899,8562,21532,zip,MD,MD,Frostburg,Allegany County,176748.7072
62210,8563,11730,zip,NY,NY,East Islip,Suffolk County,694821.6548
82154,8564,55301,zip,MN,MN,Albertville,Wright County,383524.908
93476,8565,80603,zip,CO,CO,Lochbuie,Weld County,519111.5497
87878,8566,68132,zip,NE,NE,Omaha,Douglas County,356592.6754
77404,8567,45015,zip,OH,OH,Hamilton,Butler County,173747.9784
61860,8568,10553,zip,NY,NY,Mount Vernon,Westchester County,572753.7483
99845,8569,98528,zip,WA,WA,Belfair,Mason County,496855.7056
88920,8570,71115,zip,LA,LA,Bossier City,Caddo Parish,247107.6523
68135,8571,24426,zip,VA,VA,Covington,Alleghany County,149406.354
64344,8572,15857,zip,PA,PA,Saint Marys,Elk County,137735.8892
79711,8573,49345,zip,MI,MI,Sparta,Kent County,334389.502
97725,8574,94517,zip,CA,CA,Clayton,Contra Costa County,1073202.4
58558,8575,1940,zip,MA,MA,Lynnfield,Essex County,1089850.976
65573,8575,18705,zip,PA,PA,Wilkes-Barre,Luzerne County,186440.5931
92266,8577,78121,zip,TX,TX,La Vernia,Wilson County,503441.5068
60697,8578,7504,zip,NJ,NJ,Paterson,Passaic County,571497.7012
64601,8579,16428,zip,PA,PA,North East,Erie County,249602.6361
92908,8580,79331,zip,TX,TX,Lamesa,Dawson County,108412.4831
75397,8581,39701,zip,MS,MS,Columbus,Lowndes County,105374.8913
91138,8582,75935,zip,TX,TX,Center,Shelby County,216175.1481
86369,8583,64132,zip,MO,MO,Kansas City,Jackson County,116091.2361
81658,8584,54409,zip,WI,WI,Antigo,Langlade County,176862.0247
99253,8585,97403,zip,OR,OR,Eugene,Lane County,625593.5892
73649,8586,35954,zip,AL,AL,Attalla,Etowah County,136271.8027
76574,8587,43205,zip,OH,OH,Columbus,Franklin County,287211.4994
94122,8588,83333,zip,ID,ID,Hailey,Blaine County,820917.2301
71055,8589,30337,zip,GA,GA,College Park,Fulton County,313105.7147
96296,8590,91108,zip,CA,CA,San Marino,Los Angeles County,2724716.486
67783,8591,23662,zip,VA,VA,Poquoson,Poquoson City,454975.7676
71873,8592,32220,zip,FL,FL,Jacksonville,Duval County,289271.6239
81382,8593,53558,zip,WI,WI,McFarland,Dane County,488118.3248
87080,8594,66071,zip,KS,KS,Paola,Miami County,369323.7759
62695,8595,12701,zip,NY,NY,Monticello,Sullivan County,265960.8113
92028,8596,77562,zip,TX,TX,Highlands,Harris County,218510.4003
63771,8597,14843,zip,NY,NY,Hornell,Steuben County,114860.3562
73055,8598,34236,zip,FL,FL,Sarasota,Sarasota County,1019964.827
60163,8598,6110,zip,CT,CT,West Hartford,Hartford County,361281.1521
97563,8598,94108,zip,CA,CA,San Francisco,San Francisco County,929292.2958
72879,8601,33873,zip,FL,FL,Wauchula,Hardee County,231553.949
87140,8602,66224,zip,KS,KS,Leawood,Johnson County,791621.8595
91679,8603,77030,zip,TX,TX,Houston,Harris County,531176.9017
60296,8604,6413,zip,CT,CT,Clinton,Middlesex County,449111.6081
80452,8605,50588,zip,IA,IA,Storm Lake,Buena Vista County,196383.8745
58597,8606,2052,zip,MA,MA,Medfield,Norfolk County,1068329.097
62932,8607,13066,zip,NY,NY,Fayetteville,Onondaga County,394708.0532
74143,8608,37062,zip,TN,TN,Fairview,Williamson County,536588.7143
82004,8610,54961,zip,WI,WI,New London,Waupaca County,277949.3071
62395,8611,12095,zip,NY,NY,Johnstown,Fulton County,193129.5831
69972,8612,28462,zip,NC,NC,Supply,Brunswick County,490755.0155
64186,8612,15613,zip,PA,PA,Apollo,Westmoreland County,192934.3459
61045,8614,8318,zip,NJ,NJ,Elmer,Salem County,352560.1728
97148,8614,93204,zip,CA,CA,Avenal,Kings County,252198.3636
88778,8616,70754,zip,LA,LA,Livingston,Livingston Parish,245751.9987
63016,8616,13209,zip,NY,NY,Syracuse,Onondaga County,224201.7197
93823,8618,81625,zip,CO,CO,Craig,Moffat County,302772.2568
75352,8618,39563,zip,MS,MS,Moss Point,Jackson County,104622.0168
87863,8620,68112,zip,NE,NE,Omaha,Douglas County,188478.1514
79714,8621,49348,zip,MI,MI,Wayland,Allegan County,337798.5496
99546,8621,98065,zip,WA,WA,Snoqualmie,King County,1146005.787
64467,8623,16137,zip,PA,PA,Mercer,Mercer County,225738.8744
66924,8623,21620,zip,MD,MD,Chestertown,Kent County,390492.5323
65869,8625,19344,zip,PA,PA,Honey Brook,Chester County,455383.582
60336,8626,6478,zip,CT,CT,Oxford,New Haven County,559187.3948
62229,8627,11753,zip,NY,NY,Jericho,Nassau County,1238467.96
94963,8628,85501,zip,AZ,AZ,Globe,Gila County,235817.6625
67836,8629,23851,zip,VA,VA,Franklin,Franklin City,238182.8758
66733,8629,21029,zip,MD,MD,Clarksville,Howard County,1052688.269
98104,8631,95320,zip,CA,CA,Escalon,San Joaquin County,595754.0977
70751,8632,29902,zip,SC,SC,Beaufort,Beaufort County,415217.1679
70586,8633,29601,zip,SC,SC,Greenville,Greenville County,559063.4872
58628,8634,2114,zip,MA,MA,Boston,Suffolk County,747996.4451
65114,8635,17566,zip,PA,PA,Quarryville,Lancaster County,409975.8117
60746,8636,7660,zip,NJ,NJ,Ridgefield Park,Bergen County,600318.0766
64836,8637,17003,zip,PA,PA,Annville,Lebanon County,366921.2047
95994,8637,90013,zip,CA,CA,Los Angeles,Los Angeles County,601921.2535
77019,8639,44119,zip,OH,OH,Cleveland,Cuyahoga County,135595.4178
96920,8640,92567,zip,CA,CA,Nuevo,Riverside County,570814.7145
71163,8641,30513,zip,GA,GA,Blue Ridge,Fannin County,524937.9871
99031,8642,97027,zip,OR,OR,Gladstone,Clackamas County,527168.6899
88041,8643,68512,zip,NE,NE,Lincoln,Lancaster County,349229.7229
63946,8644,15215,zip,PA,PA,Pittsburgh,Allegheny County,350800.6307
72134,8644,32656,zip,FL,FL,Keystone Heights,Clay County,277251.9568
58773,8646,2465,zip,MA,MA,Newton,Middlesex County,1430826.915
98301,8646,95605,zip,CA,CA,West Sacramento,Yolo County,416419.0172
65995,8646,19540,zip,PA,PA,Mohnton,Berks County,386342.9635
91354,8649,76306,zip,TX,TX,Wichita Falls,Wichita County,139262.1193
93079,8650,79772,zip,TX,TX,Pecos,Reeves County,170632.2797
62667,8651,12566,zip,NY,NY,Pine Bush,Ulster County,432863.5303
71238,8652,30622,zip,GA,GA,Bogart,Oconee County,495777.7309
68882,8652,26105,zip,WV,WV,Vienna,Wood County,180926.9158
65756,8654,19086,zip,PA,PA,Wallingford,Delaware County,501600.0601
79300,8654,48638,zip,MI,MI,Saginaw,Saginaw County,202860.6412
75315,8656,39470,zip,MS,MS,Poplarville,Pearl River County,197175.4377
87884,8657,68138,zip,NE,NE,Omaha,Sarpy County,289039.1938
67193,8658,22209,zip,VA,VA,Arlington,Arlington County,732876.1066
65354,8659,18080,zip,PA,PA,Slatington,Lehigh County,334294.1888
61783,8660,10307,zip,NY,NY,New York,Richmond County,817370.9826
68606,8661,25425,zip,WV,WV,Harpers Ferry,Jefferson County,382619.4934
58791,8662,2532,zip,MA,MA,Bourne,Barnstable County,640184.0057
63969,8663,15238,zip,PA,PA,Pittsburgh,Allegheny County,560141.35
66628,8663,20781,zip,MD,MD,Edmonston,Prince Georges County,452684.0452
79986,8665,49849,zip,MI,MI,Ishpeming,Marquette County,184545.544
99455,8665,97862,zip,OR,OR,Milton Freewater,Umatilla County,309012.3882
67226,8667,22308,zip,VA,VA,Fort Hunt,Fairfax County,978734.8494
91850,8668,77336,zip,TX,TX,,Harris County,292450.527
84091,8668,59501,zip,MT,MT,Havre,Hill County,236671.541
60670,8670,7436,zip,NJ,NJ,Oakland,Bergen County,737687.3746
90796,8671,75244,zip,TX,TX,Dallas,Dallas County,706600.6682
65552,8672,18634,zip,PA,PA,Nanticoke,Luzerne County,163611.2855
62176,8673,11598,zip,NY,NY,Woodmere,Nassau County,1277164.775
71950,8674,32344,zip,FL,FL,Monticello,Jefferson County,298500.9406
71173,8675,30523,zip,GA,GA,Clarkesville,Habersham County,372588.9512
75943,8675,41164,zip,KY,KY,Olive Hill,Carter County,137264.1742
90743,8677,75167,zip,TX,TX,Waxahachie,Ellis County,510548.9546
72357,8677,33019,zip,FL,FL,Hollywood,Broward County,529737.0645
86942,8677,65708,zip,MO,MO,Monett,Barry County,204287.9158
63518,8680,14425,zip,NY,NY,Farmington,Ontario County,322182.7848
79227,8680,48462,zip,MI,MI,Ortonville,Oakland County,399753.1841
69850,8680,28315,zip,NC,NC,Aberdeen,Moore County,350928.8579
75436,8683,39819,zip,GA,GA,Bainbridge,Decatur County,180801.3622
65168,8684,17754,zip,PA,PA,Montoursville,Lycoming County,281780.3076
81058,8685,52641,zip,IA,IA,Mount Pleasant,Henry County,188951.311
96129,8686,90293,zip,CA,CA,Los Angeles,Los Angeles County,952136.9113
82618,8687,56093,zip,MN,MN,Waseca,Waseca County,247093.8116
58216,8688,1030,zip,MA,MA,Agawam,Hampden County,392936.5816
83125,8689,57069,zip,SD,SD,Vermillion,Clay County,270101.8232
65015,8689,17313,zip,PA,PA,Dallastown,York County,269859.7867
75699,8691,40484,zip,KY,KY,Stanford,Lincoln County,205631.8403
95787,8691,89060,zip,NV,NV,Pahrump,Nye County,330953.987
88583,8693,70422,zip,LA,LA,Amite,Tangipahoa Parish,168342.5912
74772,8694,38340,zip,TN,TN,Henderson,Chester County,174758.5138
87101,8695,66101,zip,KS,KS,Kansas City,Wyandotte County,123223.9393
86594,8696,64772,zip,MO,MO,Nevada,Vernon County,158987.4437
72535,8697,33316,zip,FL,FL,Fort Lauderdale,Broward County,725879.9295
79730,8698,49412,zip,MI,MI,Fremont,Newaygo County,261961.6205
68037,8699,24202,zip,VA,VA,Bristol,Washington County,248009.019
86388,8700,64154,zip,MO,MO,Kansas City,Platte County,429152.7248
90596,8700,74948,zip,OK,OK,Muldrow,Sequoyah County,187376.8395
96957,8702,92625,zip,CA,CA,Newport Beach,Orange County,3984483.712
81374,8703,53549,zip,WI,WI,Jefferson,Jefferson County,328328.063
88740,8704,70665,zip,LA,LA,Sulphur,Calcasieu Parish,238307.6951
66994,8705,21713,zip,MD,MD,Boonsboro,Washington County,410959.7149
96326,8706,91207,zip,CA,CA,Glendale,Los Angeles County,1728245.145
60866,8707,7922,zip,NJ,NJ,Berkeley Heights,Union County,909371.025
67044,8708,21788,zip,MD,MD,Thurmont,Frederick County,396680.5961
81926,8709,54843,zip,WI,WI,Hayward,Sawyer County,378852.0819
60960,8710,8070,zip,NJ,NJ,Pennsville,Salem County,271844.1191
80681,8711,51401,zip,IA,IA,Carroll,Carroll County,218125.1651
96869,8712,92408,zip,CA,CA,San Bernardino,San Bernardino County,475029.6623
76406,8713,42642,zip,KY,KY,Russell Springs,Russell County,169109.6785
62657,8713,12549,zip,NY,NY,Montgomery,Orange County,483772.6446
58614,8715,2093,zip,MA,MA,Wrentham,Norfolk County,762630.7653
99504,8715,98019,zip,WA,WA,Duvall,King County,1000181.709
91717,8717,77068,zip,TX,TX,Houston,Harris County,327077.9163
78204,8718,46617,zip,IN,IN,South Bend,Saint Joseph County,307777.3395
71763,8719,32063,zip,FL,FL,Macclenny,Baker County,300978.684
88215,8720,68850,zip,NE,NE,Lexington,Dawson County,206506.1324
98099,8720,95315,zip,CA,CA,Delhi,Merced County,406900.5925
70530,8722,29520,zip,SC,SC,Cheraw,Chesterfield County,154078.2877
71502,8722,31316,zip,GA,GA,Ludowici,Long County,286992.3307
85048,8724,61548,zip,IL,IL,,Woodford County,287454.5446
61867,8724,10570,zip,NY,NY,Pleasantville,Westchester County,979355.8837
91014,8726,75654,zip,TX,TX,,Rusk County,217988.4474
68233,8727,24592,zip,VA,VA,South Boston,Halifax County,137370.6758
74561,8728,37924,zip,TN,TN,Knoxville,Knox County,334073.9701
78953,8729,48079,zip,MI,MI,Saint Clair,Saint Clair County,313562.5477
65476,8730,18436,zip,PA,PA,Lake Ariel,Wayne County,306739.0747
70603,8731,29620,zip,SC,SC,Abbeville,Abbeville County,215281.7168
86134,8731,63645,zip,MO,MO,Fredericktown,Madison County,168828.7612
97865,8733,94920,zip,CA,CA,Tiburon,Marin County,3138612.433
75401,8734,39705,zip,MS,MS,Columbus,Lowndes County,224921.8713
60133,8735,6076,zip,CT,CT,Stafford Springs,Tolland County,333990.864
90599,8735,74953,zip,OK,OK,Poteau,Le Flore County,180568.5242
417457,8737,54482,zip,WI,WI,Stevens Point,Portage County,360727.6383
73724,8738,36064,zip,AL,AL,Pike Road,Montgomery County,394540.8175
95553,8739,88063,zip,NM,NM,Santa Teresa,Dona Ana County,255726.2286
75229,8740,39272,zip,MS,MS,Byram,Hinds County,216824.2687
68111,8741,24354,zip,VA,VA,Marion,Smyth County,160061.1679
97842,8742,94708,zip,CA,CA,Berkeley,Alameda County,1596754.291
71123,8743,30436,zip,GA,GA,Lyons,Toombs County,157682.3665
60213,8744,6238,zip,CT,CT,Coventry,Tolland County,395526.0539
76967,8745,44054,zip,OH,OH,Sheffield,Lorain County,222402.5741
87403,8746,67010,zip,KS,KS,Augusta,Butler County,216493.864
65472,8747,18431,zip,PA,PA,Honesdale,Wayne County,292457.2753
417434,8748,85118,zip,AZ,AZ,Gold Canyon,Pinal County,494151.5525
59938,8748,5602,zip,VT,VT,Montpelier,Washington County,433974.6124
71367,8750,31014,zip,GA,GA,Cochran,Bleckley County,161544.9132
62481,8751,12211,zip,NY,NY,Albany,Albany County,470396.7731
71557,8752,31535,zip,GA,GA,Douglas,Coffee County,192465.4861
84479,8753,60428,zip,IL,IL,Markham,Cook County,147157.977
74536,8754,37879,zip,TN,TN,Tazewell,Claiborne County,206938.1224
77232,8755,44614,zip,OH,OH,Canal Fulton,Stark County,272572.9693
84437,8756,60192,zip,IL,IL,Hoffman Estates,Cook County,490012.9186
59453,8756,4345,zip,ME,ME,Gardiner,Kennebec County,324447.1732
86148,8758,63670,zip,MO,MO,Sainte Genevieve,Sainte Genevieve County,238866.1704
91527,8758,76657,zip,TX,TX,Mc Gregor,McLennan County,333900.9294
59372,8760,4105,zip,ME,ME,Falmouth,Cumberland County,895916.6074
58897,8761,2769,zip,MA,MA,Rehoboth,Bristol County,655343.681
87558,8762,67357,zip,KS,KS,Parsons,Labette County,78859.01933
88881,8763,71047,zip,LA,LA,Keithville,Caddo Parish,215756.2882
68598,8764,25411,zip,WV,WV,Berkeley Springs,Morgan County,309798.7237
88993,8765,71269,zip,LA,LA,Rayville,Richland Parish,162049.2085
58974,8766,2896,zip,RI,RI,North Smithfield,Providence County,512916.7707
75571,8767,40217,zip,KY,KY,Louisville,Jefferson County,239006.9784
62252,8768,11778,zip,NY,NY,Rocky Point,Suffolk County,538181.6162
93816,8769,81611,zip,CO,CO,Aspen,Pitkin County,3477531.837
72375,8769,33037,zip,FL,FL,Key Largo,Monroe County,1072770.731
63629,8771,14608,zip,NY,NY,Rochester,Monroe County,118752.2529
80657,8771,51301,zip,IA,IA,Spencer,Clay County,195503.1542
60301,8773,6418,zip,CT,CT,Derby,New Haven County,339740.5704
81049,8773,52627,zip,IA,IA,Fort Madison,Lee County,107167.6158
90237,8773,74023,zip,OK,OK,Cushing,Payne County,138228.7701
77962,8776,46107,zip,IN,IN,Beech Grove,Marion County,196156.915
62333,8777,12019,zip,NY,NY,Ballston Lake,Saratoga County,481159.6701
70673,8778,29697,zip,SC,SC,Williamston,Anderson County,271886.972
77443,8778,45106,zip,OH,OH,Bethel,Clermont County,260071.5535
77890,8778,45885,zip,OH,OH,Saint Marys,Auglaize County,199889.6434
63502,8781,14301,zip,NY,NY,Niagara Falls,Niagara County,108313.5401
100301,8782,99615,zip,AK,AK,Kodiak,Kodiak Island Borough,446564.3125
98213,8782,95453,zip,CA,CA,Lakeport,Lake County,366649.0918
96797,8782,92313,zip,CA,CA,Grand Terrace,San Bernardino County,591097.9307
73035,8785,34211,zip,FL,FL,Lakewood Ranch,Manatee County,570366.9636
65158,8786,17740,zip,PA,PA,Jersey Shore,Lycoming County,215742.4485
86845,8787,65560,zip,MO,MO,Salem,Dent County,183935.0568
90929,8787,75462,zip,TX,TX,Paris,Lamar County,276768.3957
87130,8789,66214,zip,KS,KS,Overland Park,Johnson County,381391.6238
73347,8790,35146,zip,AL,AL,Springville,Saint Clair County,324847.1534
87525,8791,67235,zip,KS,KS,Wichita,Sedgwick County,354834.3426
73125,8792,34479,zip,FL,FL,Ocala,Marion County,239798.459
94265,8793,83669,zip,ID,ID,Star,Ada County,591469.9142
78087,8794,46310,zip,IN,IN,DeMotte,Jasper County,303274.368
61160,8795,8736,zip,NJ,NJ,Manasquan,Monmouth County,1094537.119
67173,8796,22172,zip,VA,VA,Triangle,Prince William County,542663.55
95166,8797,86322,zip,AZ,AZ,Camp Verde,Yavapai County,430375.3819
78441,8798,47119,zip,IN,IN,Floyds Knobs,Floyd County,401562.023
85335,8799,62206,zip,IL,IL,Cahokia,Saint Clair County,54675.43155
87889,8800,68147,zip,NE,NE,Bellevue,Sarpy County,248988.0341
99340,8800,97503,zip,OR,OR,White City,Jackson County,352446.6272
99265,8802,97415,zip,OR,OR,Brookings,Curry County,478136.7786
97841,8803,94707,zip,CA,CA,Berkeley,Alameda County,1707120.576
78993,8804,48122,zip,MI,MI,Melvindale,Wayne County,144323.7961
61959,8805,10980,zip,NY,NY,Stony Point,Rockland County,637590.0665
63108,8806,13421,zip,NY,NY,Oneida,Madison County,203132.0026
91627,8806,76905,zip,TX,TX,San Angelo,Tom Green County,246107.8904
86336,8806,64089,zip,MO,MO,Smithville,Clay County,383036.9998
73646,8809,35951,zip,AL,AL,Albertville,Marshall County,207043.223
63617,8810,14586,zip,NY,NY,West Henrietta,Monroe County,354186.688
75359,8811,39571,zip,MS,MS,Pass Christian,Harrison County,300728.6525
68608,8811,25428,zip,WV,WV,Inwood,Berkeley County,314331.5652
77537,8813,45246,zip,OH,OH,Springdale,Hamilton County,251381.7946
62231,8813,11755,zip,NY,NY,Lake Grove,Suffolk County,706509.1596
100222,8815,99503,zip,AK,AK,Anchorage,Anchorage Borough,321002.2341
63581,8816,14527,zip,NY,NY,Penn Yan,Yates County,321831.0252
69632,8816,27958,zip,NC,NC,Moyock,Currituck County,497541.3798
399728,8818,81403,zip,CO,CO,Montrose,Montrose County,593084.6578
93636,8819,81008,zip,CO,CO,Pueblo,Pueblo County,325047.1357
58529,8819,1879,zip,MA,MA,Tyngsboro,Middlesex County,655622.1512
79174,8821,48383,zip,MI,MI,White Lake,Oakland County,418009.9617
84858,8822,61254,zip,IL,IL,Geneseo,Henry County,236696.2464
70550,8823,29556,zip,SC,SC,Kingstree,Williamsburg County,114071.7475
78999,8824,48128,zip,MI,MI,Dearborn,Wayne County,311392.5145
81011,8825,52556,zip,IA,IA,Fairfield,Jefferson County,179755.4015
89622,8826,72543,zip,AR,AR,Heber Springs,Cleburne County,251021.9448
81213,8826,53098,zip,WI,WI,Watertown,Dodge County,315018.2903
74072,8828,36863,zip,AL,AL,Lanett,Chambers County,122183.2069
61097,8829,8534,zip,NJ,NJ,Pennington,Mercer County,694472.7124
99221,8829,97361,zip,OR,OR,Monmouth,Polk County,479786.8125
76981,8831,44074,zip,OH,OH,Oberlin,Lorain County,268928.7077
71975,8832,32407,zip,FL,FL,Panama City Beach,Bay County,408660.5675
92066,8833,77625,zip,TX,TX,Kountze,Hardin County,205575.5135
73744,8834,36093,zip,AL,AL,Wetumpka,Elmore County,331220.0877
84537,8835,60501,zip,IL,IL,Summit,Cook County,273323.1132
91515,8836,76643,zip,TX,TX,Hewitt,McLennan County,302877.3152
88910,8837,71104,zip,LA,LA,Shreveport,Caddo Parish,121766.5839
85072,8838,61605,zip,IL,IL,Peoria,Peoria County,34925.08172
96234,8838,90755,zip,CA,CA,Signal Hill,Los Angeles County,716188.0362
70648,8841,29670,zip,SC,SC,Pendleton,Anderson County,286954.146
58251,8841,1082,zip,MA,MA,Ware,Hampshire County,342866.1814
87089,8841,66083,zip,KS,KS,Spring Hill,Johnson County,430490.4128
60860,8844,7885,zip,NJ,NJ,Wharton,Morris County,503343.3962
79271,8845,48609,zip,MI,MI,Saginaw,Saginaw County,218114.6188
75634,8846,40336,zip,KY,KY,Irvine,Estill County,117442.2557
92098,8848,77708,zip,TX,TX,Beaumont,Jefferson County,166624.453
75823,8848,40906,zip,KY,KY,Barbourville,Knox County,153142.3303
74393,8850,37618,zip,TN,TN,Bluff City,Sullivan County,272648.3126
70192,8851,28748,zip,NC,NC,Leicester,Buncombe County,441926.0723
77504,8851,45213,zip,OH,OH,Cincinnati,Hamilton County,306401.6701
94554,8853,84337,zip,UT,UT,Tremonton,Box Elder County,439987.1283
60717,8853,7604,zip,NJ,NJ,Hasbrouck Heights,Bergen County,711381.6407
65169,8853,17756,zip,PA,PA,Muncy,Lycoming County,271468.9903
75361,8856,39573,zip,MS,MS,Mc Henry,Stone County,220815.4567
95866,8856,89179,zip,NV,NV,Las Vegas,Clark County,486325.6012
59095,8858,3275,zip,NH,NH,Pembroke,Merrimack County,449794.2847
417454,8859,19060,zip,PA,PA,Garnet Valley,Delaware County,686470.9148
99056,8860,97056,zip,OR,OR,Scappoose,Columbia County,501554.1089
98504,8861,95953,zip,CA,CA,Live Oak,Sutter County,397828.3221
83140,8861,57107,zip,SD,SD,Sioux Falls,Minnehaha County,329321.2343
84402,8863,60152,zip,IL,IL,Marengo,McHenry County,346704.7852
75027,8864,38843,zip,MS,MS,Fulton,Itawamba County,151366.7806
65044,8865,17350,zip,PA,PA,New Oxford,Adams County,293275.782
